area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
1141551.5,4395.514179825783,1437,1145,1.2550218340611354,1.441341017028141,16.92481233220711,50.2374140625,97.74276979166666,30.637740104166667,47.37161011047399,80.76013103575049,37.27216400955773,17.357946352412533,0.9980361846585418,0.5908993559784137,7.400949400968479
330578.0,3754.721451878548,1441,989,1.4570273003033367,4.311082407177731,42.64631397490743,10.4152234375,20.517122395833333,8.710008854166666,27.25058337328672,45.40073739249062,24.719817695650008,14.973663875069922,0.9982291635362712,0.858346436430635,2.569777714752368
905398.5,3832.460355401039,1396,913,1.529025191675794,1.407720467838195,16.22241739490474,47.767102604166666,83.3543046875,35.427883854166666,54.193603644623145,87.88144077842925,41.27906539502204,33.960430933667546,0.9954290948664722,0.611622361839169,6.615030865162097
885265.5,3808.366989970207,1396,934,1.494646680942184,1.4728508001271934,16.383400381348576,32.92039322916666,73.72735625,17.595119270833333,43.8024750032218,79.98711122587557,33.088906534632564,13.968784579001284,0.9986628582947572,0.665828685225669,6.252399358556716
228035.0,2920.4204775094986,1325,286,4.6328671328671325,1.6618063016642182,37.40152066769052,8.992027604166667,16.671172916666666,6.29428125,30.967157947359965,45.04019750732973,28.595326115105568,8.641447061774569,0.9985677237139684,0.8986438796688965,1.9680813301850488
856586.0,3904.644124150276,1348,1006,1.3399602385685885,1.583131174219518,17.79885001186253,45.20568177083333,80.36180885416667,36.45048645833333,51.49347646495281,88.44323980242285,43.4564326422743,3.66064157206478,0.9994427976898494,0.7646856344978401,4.8563726408705
348331.5,3789.4493621587753,1411,1039,1.358036573628489,4.208717844926457,41.22488626025941,12.360609895833331,25.019514583333333,7.878694270833333,31.241272741074333,52.837202944652255,26.670851833494904,15.824288122344988,0.9979778556128508,0.8431936902578108,2.813499555599181
273707.5,2153.030651688576,850,394,2.1573604060913705,1.2235689559109633,16.936112408722934,4.813891666666667,13.7671671875,4.030729166666666,16.453078775361917,34.49963264940555,15.452421516329252,11.22747528085866,0.9987448891201928,0.8862153702884379,2.036004841387686
554046.5,3478.362810611725,1491,575,2.59304347826087,1.5473881704874952,21.83753140259292,33.167009375,56.2207984375,20.6890390625,53.76866646370666,87.55302049346545,36.50653672437104,13.287169110344108,0.9971540400597352,0.7650056297405108,4.132088351831731
383202.5,4858.234961748123,912,1077,0.8467966573816156,2.563198308988068,61.59262255218008,20.3872671875,34.5209703125,16.976180729166668,43.1858282438192,68.61505971447521,37.577569118711,15.756657921876306,0.9968491350938652,0.8389703547369693,2.9689046931071617
926269.0,4097.8400819301605,1475,983,1.5005086469989828,1.5653390105897962,18.128959661905327,53.2205640625,98.01660989583333,46.10623125,55.57438652321618,100.29696389891636,49.18111353419312,4.480497878645745,0.9990421999757584,0.7202622615491432,5.282069948547864
559818.5,3676.2492351531982,1376,899,1.5305895439377086,2.2096876041074025,24.14141090186279,15.296913020833331,41.25629479166667,7.318325,35.99714734721658,64.36213175964913,28.518592243821853,6.287492604344387,0.999453629756196,0.7911863028578315,4.220542292277044
755610.5,3639.558771967888,1076,1073,1.0027958993476236,1.5279671206263017,17.53070934642703,33.850500520833336,50.122708333333335,27.6404296875,45.9507835035838,62.61446560565376,39.64519240140647,5.650908213979653,0.9995008644186608,0.7857212187866544,4.844459240889913
817180.5,3621.5284591913214,1103,1079,1.0222428174235405,1.4563942727463517,16.0496590174786,34.238451041666664,64.68440520833333,27.361125,42.79209516732105,74.99793175572117,35.502388508043246,29.10065279092086,0.9969372456430572,0.6441045591655072,5.659571352019755
550634.5,3529.7698875665665,1446,617,2.3435980551053484,1.620279877123573,22.627124633802808,21.566258854166666,44.054191145833336,11.119097916666666,44.061193129244415,70.56533259952927,29.64199718197553,64.10882501658669,0.993077479338569,0.7362099013397639,4.731230328675362
58118.0,3785.162098526954,1453,1059,1.37204910292729,26.47591107746309,246.5234886287377,5.000384895833333,6.69155625,4.644034895833333,28.71087956822332,33.8300778393984,28.95365531383067,5.863979244786197,0.995882449280272,0.9628953327553784,0.8265984129056173
56738.5,3733.106214404106,1470,953,1.5424973767051418,24.69064215656036,245.61950012817675,5.253235416666667,6.7119296875,4.665366666666666,28.61259267042654,34.634940019907035,27.3481183598413,4.771480067600287,0.9948201959470624,0.9653309271874588,0.7501256769827197
878199.5,4008.2248581647873,1477,949,1.5563751317175976,1.5960758347049844,18.294096630219133,51.084435416666665,96.41735104166666,40.99361822916666,56.411700201454174,104.02569053876232,46.99015863723135,4.3297606021204,0.9989937938131376,0.7244418896826982,5.230002828823021
654414.5,3640.3426057100296,1483,733,2.0231923601637107,1.661086360403078,20.250306628211455,176.60049114583333,213.12668958333333,168.6132484375,108.07458776845404,59.6722135552454,116.7228282656527,60.387609895124015,0.9952294268601876,0.6869511059191868,5.407047814097173
928096.5,3937.4065347909927,1363,962,1.4168399168399168,1.4127905880476868,16.704265364878346,41.425165625,80.25232239583333,22.899975,47.69106909780193,82.38353650490114,34.254171069000854,13.918830895545558,0.9984753689972438,0.6595083732330012,6.301902978849837
545426.0,3363.1698158979416,1220,664,1.8373493975903612,1.485224393409922,20.73775582859452,27.431013020833333,58.5701578125,17.517236458333333,45.37652831637406,94.45180594690244,30.897259381367554,16.620385142031274,0.99590728251728,0.7602540989209715,4.005180718879617
718945.5,3632.8724757432938,1399,762,1.835958005249344,1.4827799881910382,18.357111109274918,29.432116666666666,55.93933333333333,17.4693890625,45.41784332014303,72.68176049117979,31.657020045778797,33.398986063591764,0.9967636612652396,0.6781808083113463,5.545527487859355
397723.5,3030.5495451688766,1297,477,2.719077568134172,1.555525383840784,23.09199870192052,17.222256770833333,29.91747864583333,13.499765625,39.20241736741057,57.66759823835447,36.911091489484136,6.3643809640438525,0.9992189665849632,0.8428532163170382,2.8833650219252016
624612.0,3626.8064655065536,1484,653,2.2725880551301683,1.55144633788656,21.05903366928612,22.143709375,45.2417078125,12.352315625,44.740782415568056,67.51835613634431,31.44208778241437,80.71814468027435,0.992953177803846,0.7082608632028896,5.204260844216372
922568.5,3976.425861477852,1475,926,1.5928725701943844,1.4804862728350252,17.139066239341442,29.764584375,66.919240625,15.294694791666666,41.88695209161405,70.2220520608141,35.14046133288658,15.295246273625809,0.9988261699927314,0.6611083602004859,6.398920859385625
549724.0,3350.154663205147,1315,656,2.004573170731707,1.56922382868494,20.416675035827417,19.94672083333333,46.061215625,7.413406770833333,43.93332496613935,74.28613065610276,26.12007460644008,79.57375263722676,0.9912943966641742,0.7369485539858635,4.7773456797823135
764090.5,5472.239139318466,1351,1121,1.2051739518287243,1.9820570992572213,39.190908927527445,40.676401041666665,73.52626822916666,28.760911979166668,51.77258611753423,89.77164225817711,38.35647029486412,35.32757400192391,0.9943365629351792,0.6609576874842158,5.419147014094286
844215.0,3687.2126607894897,1082,1085,0.9972350230414746,1.3906054737241105,16.104353992627836,41.247290625,70.91465885416666,32.9893390625,48.81584254937241,79.71318533572723,40.76566714914951,26.346124944455703,0.9968184051898016,0.6352454092978802,5.851104914981471
485018.0,3888.737485766411,1468,845,1.7372781065088758,2.557554564985217,31.178800030524364,20.6586828125,43.06204791666666,9.803300520833334,38.86535798130535,73.23652850420824,25.33997372076503,19.179113391355852,0.9972112998936412,0.7871087816140658,3.6637015977844993
933730.5,3869.538563013077,1435,925,1.5513513513513513,1.421582565847426,16.03602826580615,50.21589739583333,88.56022552083333,39.0057515625,53.7318523267187,89.75933350940903,46.03545024107723,3.1188612346962232,0.999531259926252,0.7768383541006192,4.937569289590745
503455.0,3120.9486013650894,1095,785,1.394904458598726,1.7073521963234053,19.346952900185137,17.632844270833335,43.4539359375,6.876017708333333,33.43132000995532,72.60453387744111,20.251342014576554,16.53254135597068,0.9979261647176022,0.776019832643511,3.9137941103730474
585073.5,3833.80855512619,940,1088,0.8639705882352942,1.7480196932522154,25.121780489731236,22.3392984375,45.57118802083333,16.965901041666665,38.01992283394952,68.80437732089213,31.07543642041692,24.41549778003193,0.9973141809824164,0.743914003584408,4.411205783766734
726088.5,3782.57809817791,1238,928,1.334051724137931,1.5822644209349137,19.705445092182583,38.54038333333333,59.08613072916667,28.7700359375,54.474304869923664,75.81265456660252,42.36792134053143,26.66971521314362,0.9969212195798516,0.6788769526597389,5.550809098494513
246967.5,2484.0844708681107,1099,310,3.5451612903225804,1.379493253160841,24.98578014681325,13.396424479166669,20.9758703125,8.938067708333334,35.636831854297824,54.21246220069995,25.65056730236043,10.26922722418646,0.997198280447516,0.8977090439021036,1.913798886637109
460181.5,3060.774936199188,1230,578,2.1280276816609,1.5449121705240214,20.357930968683323,21.56861770833333,37.1946203125,13.622786979166667,44.84182976661898,67.62797993678208,31.336806391463757,42.33468890610258,0.9942396690941028,0.7814878798151695,4.00234433231644
46293.5,3552.0036319494247,1414,871,1.6234213547646383,26.604037283851945,272.5378249944788,4.119497916666667,5.421936458333334,3.5594078125,25.37578277606252,31.13494852452995,23.95713852564227,4.574744956482133,0.9943710343224382,0.971257726288265,0.6256419101426193
220164.5,3640.336676716805,1401,968,1.447314049586777,6.159794153916731,60.19158910655237,8.7019484375,15.223778645833333,7.221357291666667,30.01456842718645,42.33753412178727,29.435755360747223,12.534193691415252,0.9979124139177822,0.8979836734421832,1.9435602687411373
813712.0,4110.124348521233,1450,1012,1.432806324110672,1.803340739721179,20.760566589047585,32.866198958333335,74.17681302083334,17.669395833333333,41.682652684075286,85.67884436084456,26.61081300135937,24.4589753246834,0.997089941572948,0.6464528427391619,5.678277929255168
431899.5,3913.562943100929,1458,936,1.5576923076923077,3.1597350772575563,35.461895440056786,20.11468333333333,39.1320765625,10.291265104166667,40.23677063675368,71.43617223212253,27.10046375974517,22.30980280706636,0.996369009480023,0.7986337686266417,3.408477658030167
464768.0,3535.6735583543777,1403,763,1.838794233289646,2.303276043101074,26.89726382032822,25.66324583333333,44.68227708333333,12.399474479166669,47.50340507275483,78.09984619104497,29.90860869024716,23.968386350835587,0.9955256023535888,0.7847285408945219,3.784985193211001
801078.5,3978.921245932579,1462,853,1.7139507620164127,1.5567587945500971,19.76312468919546,35.86194739583333,70.68731614583334,21.760627604166668,44.98186046803737,82.95251360062278,30.418280367956587,14.194617098648411,0.998283214755811,0.6683117280670943,5.481805817111682
419448.5,2751.4124606847763,1079,538,2.0055762081784385,1.38396489676325,18.048152583240743,11.284838020833334,30.15878125,7.419532291666667,24.949449603769875,56.89162608612072,20.164073609547483,10.206335610861442,0.9988408609489948,0.8295707276134368,2.939804391465872
838373.0,4242.0309871435165,1457,1102,1.322141560798548,1.915154710373545,21.46398666928181,32.20593489583333,68.46451979166666,20.78402552083333,40.44462814152428,77.97385223124365,28.79796208290643,28.90082674997844,0.9970934649189612,0.6341155502318012,5.922902806438532
414067.5,2685.2804304361343,1067,473,2.255813953488372,1.218861659029023,17.4143853117747,9.616207291666669,26.77426145833333,7.928039583333334,22.71325753255937,51.250100410738646,20.79851333906099,10.277192180651642,0.9989585086885244,0.8300849945311704,2.9410868437004725
912897.0,3949.75682413578,1481,903,1.6400885935769656,1.464944018876171,17.089089973794596,40.985321875,72.327040625,31.354318229166665,45.5864303202643,75.93737066280084,35.74365399312137,33.910391817072565,0.9963599358545908,0.6095877677676138,6.132658308083862
839772.5,4081.763960838318,1442,1035,1.3932367149758451,1.7772313334861525,19.83965542096045,22.498847395833334,56.92676927083333,12.625778645833334,44.98911634269452,68.16970739654926,32.05324994155174,82.74087465425944,0.9943491488682878,0.6126549539029722,6.638952905977533
273458.0,3581.667622089386,1360,970,1.402061855670103,4.824141184386633,46.91156578020551,9.4545359375,18.897390104166668,7.205166145833333,27.92772567081001,46.16647652857474,25.895909427586645,15.086330788292852,0.997764611358779,0.8770266507050586,2.195802706650664
197352.5,3414.3223960399628,1323,875,1.512,5.865773172369238,59.069925256077696,8.391705729166667,14.845596354166666,6.265180729166667,28.47458582623996,43.98684703543005,23.676337816690424,14.148551412971312,0.996853962156993,0.9067874039642614,1.8216455839469357
769408.0,3937.95782828331,1445,914,1.5809628008752736,1.716553506072201,20.155121674505335,29.05039895833333,63.18020364583333,18.222559375,39.23597681480184,76.93440724951043,28.02337206525891,21.866836102691718,0.9977266418228574,0.6741338114677166,5.313021239303104
491133.0,3490.8106484413147,1336,817,1.635250917992656,2.2224366923012706,24.81152556083845,24.06119635416667,41.65856145833333,17.549473958333333,42.82760208462224,70.61182604957612,32.58693338329716,16.408016768433946,0.9974765964523866,0.7888321886031899,3.666964850651943
577797.5,3547.4267424345016,1517,552,2.7481884057971016,1.4492689912988548,21.77966587418509,18.615986979166667,46.17423229166667,9.287582291666666,32.547259055420696,70.07624522011876,22.38205188148573,18.64992224651328,0.998029884094958,0.74768114275157,4.207569576952727
957098.5,3864.959915995598,1456,931,1.56390977443609,1.41629727765742,15.607500327555313,51.80895572916667,102.44977083333332,39.158859375,53.24756464993571,101.62563959899995,42.06260540045009,3.8916937619933942,0.9992188330304304,0.7032245538934612,5.464137298469315
370306.5,3636.748806834221,1391,927,1.500539374325782,3.4821343940762586,35.7162023459219,12.1980234375,26.4653125,7.775140625,29.318733518958503,53.779387895385504,24.07800675086724,11.8297017538252,0.998557485006354,0.8407101749988056,2.8080090209739907
924939.0,4095.295920729637,1449,1023,1.4164222873900294,1.6026213620573897,18.132491632793958,152.47369635416666,183.67778020833333,145.45912083333334,106.6560157204844,74.01017270611649,111.57890539386791,93.85623244579055,0.9939011869682528,0.5745427794050608,7.294080010680267
471705.5,5979.944757223129,1137,1109,1.025247971145176,2.6731360986886945,75.80946013866786,23.68308489583333,40.49823541666667,20.823816145833334,44.17911171823833,70.83451956122506,39.66125708972209,27.569986730547125,0.995671694078286,0.7838960727191323,3.7684889609258168
920478.5,4217.6462070941925,1508,1053,1.432098765432099,1.7251071046200428,19.32531778658168,33.051657291666665,66.75820677083334,22.150569270833333,55.52305924177705,76.10280824656535,45.54472542227602,188.81351077663703,0.9859246339305932,0.5714071887294954,7.506223181865595
468717.0,5320.207607984543,1158,997,1.1614844533600803,2.463162206619346,60.38741712388629,22.224078125,43.68269739583334,17.935618229166668,41.89040390105944,76.31994042212403,35.416669175805026,26.853114480976007,0.9953043983285704,0.7910652217826666,3.6754411790711066
479629.0,5463.379180669785,1168,1052,1.1102661596958174,2.5618467607254773,62.23250068652239,24.58683125,48.63477916666667,20.309127083333333,44.90480206921848,83.83635766078007,38.662446355018496,19.96668734840096,0.9955341254550502,0.7900397204990144,3.5774942162865155
759727.0,3873.801411390305,1293,985,1.3126903553299492,1.6763982325229985,19.75227598188496,171.51617447916666,222.33339375,150.03174114583334,97.46908900417044,37.79438491230052,120.087013237189,36.2895541956412,0.9955756730365708,0.647226010397603,6.082266175455692
749762.0,4674.443109273911,1304,1004,1.298804780876494,1.746175453010422,29.14313926531132,34.64121197916667,72.49543385416666,20.76489427083333,45.838526927068735,89.69695533772948,30.793918988174937,23.839626401055067,0.9965591043163172,0.6723636544556456,5.363573028301642
399741.5,3208.3872040510178,1302,643,2.0248833592534994,2.094318453300445,25.75101271976592,19.64281927083333,31.923752604166665,15.644175520833333,39.6757762546101,61.97679520713479,32.546510723796374,20.511025012994203,0.996617278463056,0.820913619014185,3.0469520430811112
956049.0,3830.918291211128,1373,992,1.3840725806451613,1.4246299091364565,15.350609596303109,50.3950859375,85.4806703125,37.6654515625,54.29983259755805,85.64789095664594,42.485768042923866,23.049583058844643,0.9969837547339042,0.6021542123577396,6.692613794601203
5.0,15.656854152679443,8,3,2.6666666666666665,4.8,49.02741639165511,17.666070833333333,39.20614583333333,13.814317708333334,41.97843601505402,69.90382766060631,36.944790484743024,46.965498691571305,0.9946730790820884,0.7691512867929508,4.30344871836548
911072.0,4288.796357035637,1446,1045,1.383732057416268,1.6585626602507817,20.189155403878235,166.34008020833335,205.44653072916665,151.84614947916666,92.07630890232784,50.836923152571046,106.33383909060368,37.90037101645838,0.996044989238832,0.6040779372873457,6.68726265600597
354721.5,2470.9961606264114,983,441,2.229024943310657,1.2220939525797,17.213002385901238,8.652428125,23.387961458333333,5.656584895833333,22.17948256647821,49.10043696205948,18.195867059456003,9.280853658753918,0.9989269040846136,0.8561973221974072,2.513277712730136
864181.0,3810.85941195488,1455,906,1.6059602649006623,1.525409607478063,16.805101544335148,27.952005208333333,65.69363541666667,16.181432291666667,41.532191902285966,73.49076408887773,34.45312626463486,14.454982696400032,0.9988170376815506,0.6741233562583873,6.189111869486834
652356.0,3995.46244418621,1476,964,1.5311203319502074,2.1811158324595774,24.470871951668183,26.6145234375,54.66733645833333,11.318119791666666,43.23830890887074,77.74012323098063,26.22174929817771,58.99550729324939,0.9934602512341358,0.6969112363429881,5.30129042355024
265760.0,2716.753517985344,1214,334,3.634730538922156,1.5257224563515954,27.772236896018,14.009879166666666,24.60031614583333,8.260591145833333,36.89379069688279,59.78639873022303,26.521687471147366,7.006325694033693,0.9982901691168832,0.8812866943284664,2.228215406889062
565297.5,3637.749679207802,1462,731,2.0,1.890547897346088,23.409307008391977,28.171240625,45.64616614583333,20.049290104166666,45.626126876294094,70.19451403094928,34.412293454492854,24.79171518710741,0.99671817629106,0.7523377527178003,4.155085890883815
541434.5,5932.381270885468,1215,1117,1.0877350044762757,2.506591286665331,64.99982461988047,24.532022916666666,45.77228072916667,20.3974453125,42.36920814094997,73.15613470855459,37.0733649228491,21.605064517394112,0.996920628016274,0.7756335002842701,3.782170480032813
112386.5,2867.504072546959,1100,783,1.40485312899106,7.663731853914839,73.16341025010473,4.140546875,9.649916145833334,2.477563020833333,22.5500374101891,37.86101039965192,21.200105633548933,9.224357546496169,0.9967144650182984,0.946947983964508,1.127618778979193
517154.5,3918.748807787895,1418,1041,1.362151777137368,2.854346235022609,29.694399291776534,17.404829166666666,50.597471354166665,2.9899015625,34.755734670878184,81.98596005542731,22.93003728738196,11.413240844498048,0.9983900587943512,0.7840239429390292,3.878497781009384
946328.5,4226.328322768211,1383,1049,1.3183984747378457,1.5330479849227832,18.87489501989295,160.371159375,216.7045005208333,130.32638489583334,93.89620070238918,39.8740120744324,120.5326777375633,14.34971198110988,0.9982658778278468,0.6198449422449126,6.623706609944371
766437.0,4191.070526838303,1471,1034,1.422630560928433,1.9845257992502967,22.917829072621345,34.51192239583333,68.03969322916667,18.606286979166665,45.55528814142378,82.61618416767217,30.9061978674137,40.85962024255456,0.9950564065592942,0.6633211439701918,5.389440737545892
58346.5,3683.282843232155,1461,916,1.5949781659388649,22.936697145501444,232.5173318579237,4.730784895833334,6.4256140625,3.6950890625,26.80002011035047,33.104584669004744,24.40891656682096,5.916706777441005,0.9951903493380668,0.9645286545235344,0.7660461189020832
602930.0,3206.414547920227,1262,631,2.0,1.3207536529945434,17.051887040144752,34.740128125,65.36911979166666,21.31809114583333,51.53406381487169,95.46644848320288,33.97469939163718,2.4415856715293107,0.9994037043525988,0.8294279521483204,3.511890900188801
792205.0,3891.3649065494537,1146,1099,1.042766151046406,1.589808193586256,19.114649410095414,170.89703958333334,200.7795552083333,154.5010671875,97.88968099338108,62.742701093849625,116.50916698513234,11.036455572146584,0.9991217840258436,0.7298350695352787,5.015898857525001
644916.5,4186.7589057683945,1457,1071,1.3604108309990663,2.419610910869857,27.18018555120076,29.3171,48.321403645833335,18.96993802083333,45.23558096333018,68.53304037567536,35.081903156612086,61.10550113518353,0.9935363613112778,0.6978677396440811,5.124631768634055
581570.0,3473.2328691482544,1330,735,1.809523809523809,1.680881063328576,20.742724974348427,7.948171354166667,40.01690520833333,2.0423703125,22.09618417141984,60.91478195880634,18.38980849055034,31.520636860660844,0.997542697613164,0.8078988768642281,3.872548088489407
817835.5,4079.881714940071,1467,995,1.4743718592964823,1.784790462140614,20.35303530832586,33.007143229166665,79.99394010416667,14.741317708333334,48.24373134489544,93.74541871165492,29.86630283329877,61.31455871286014,0.9922575117117998,0.6193791326940338,6.46647993273632
373243.0,3342.148734927177,1292,821,1.5736906211936663,2.841934075119962,29.92677201280488,10.730072916666666,28.20190052083333,6.718155729166667,29.590152637654352,57.013269720307406,24.92850486797864,6.851392598452556,0.9991832169797732,0.8498770842385871,2.961022039519134
645446.5,3654.279551029205,1314,806,1.630272952853598,1.640854819105844,20.68918033806088,16.903013541666667,46.60050989583333,4.333222916666666,29.686270393515223,65.81304964830942,20.085539366780136,27.37031485847293,0.9976926066414982,0.7894161694629868,4.292679450262659
555589.0,3671.5861196517935,1438,637,2.2574568288854,1.6487115475648366,24.26351967735092,32.609246875,60.3018578125,17.192153645833333,52.487961422472615,96.68500010820443,30.473241359520024,10.47167574603767,0.9971281684746868,0.7635425235395787,4.108293187478584
867513.5,3897.832940340042,1197,1086,1.1022099447513811,1.4984688999076097,17.513389279590346,161.26899739583334,187.08704322916665,150.91907864583334,95.49006903689973,67.26014067779735,106.35370241735964,8.519782323021515,0.9993363949022726,0.7299554372965553,5.382941317404826
503646.0,3178.914110898972,1327,612,2.168300653594771,1.6124897249258408,20.064678215398512,194.5151630208333,222.5221802083333,185.32437916666663,90.4012513584084,44.45132604551888,103.69836736314254,42.70769293507175,0.994887416496696,0.7566075919450524,4.298441488664598
674092.0,4498.266478419304,1206,1055,1.143127962085308,1.887472333153338,30.017269617308628,39.13956666666667,69.700809375,24.32614895833333,54.02152415646212,93.14147488258511,36.5116180251617,14.463078786633483,0.9972124039966692,0.7111453940068202,4.810955572802198
888932.0,4398.800535440445,1491,1053,1.415954415954416,1.7661902147745834,21.76707121646104,17.272238020833335,56.072934895833335,10.442244270833331,42.58258616233298,68.74789764043798,34.321529256805384,122.61090614735475,0.992774820767154,0.6011641702685362,7.030580310890891
62358.5,3699.532616257668,1448,967,1.4974146845915202,22.454292518261344,219.48157153803092,5.5644864583333336,7.362639583333333,4.928699479166666,29.232312883121143,36.16320165570151,28.21815618766688,4.773278842817822,0.9954554281783732,0.9623292423500254,0.8093784948817788
615498.0,4420.262306690216,1284,1067,1.203373945641987,2.225885380618621,31.744569210535712,28.5536703125,55.4787765625,19.891698958333333,44.41407034372731,80.37420359625575,33.318762514050654,22.30579114009608,0.996827943554906,0.7286318596967778,4.599616119705176
823209.0,4024.051195025444,1488,820,1.8146341463414637,1.4821995386347817,19.67056728022374,41.00171510416666,72.77832864583333,25.15476927083333,48.70620821222469,83.16657836609144,32.94438813354466,9.542168469598826,0.9987610901494788,0.6863478631139688,5.143570391945152
831503.5,3910.3081102371216,1568,820,1.9121951219512197,1.5463073817488442,18.388989964547605,42.77231666666667,80.50045677083334,25.64927395833333,50.74715558416118,91.45773721028024,33.25580265147268,26.305502822376216,0.9959146293982658,0.6527367005928938,5.579340008841735
339655.0,4659.129399418831,1017,850,1.1964705882352942,2.545082510194168,63.91039955404418,17.061830208333333,29.176978645833334,14.838357291666666,39.0270206735069,62.66942402164516,34.97752992650914,12.8654663721303,0.9973642115968911,0.8599411917310762,2.5991553335124555
591920.5,3590.5983119010925,1454,633,2.296998420221169,1.5549081337781003,21.78062127840981,19.070647916666665,41.2483109375,12.361977604166666,44.41074993640102,65.433144040877,33.60600996947195,133.64608458358808,0.9891860783196872,0.7167413220100114,5.143902666067825
841107.5,3997.489791274071,1442,947,1.522703273495248,1.6235427695033038,18.99867095625757,42.009152604166665,77.31235677083333,25.763772916666667,52.090645974115866,87.32305540716925,35.14923650626619,28.819731610474506,0.996237629323199,0.6352831796325659,6.1918840940855695
55523.5,3887.5225113630295,1509,1041,1.4495677233429394,28.291966464650105,272.1880154592977,5.6181421875,6.854065625,5.171073958333333,30.055878909239485,35.023549934768084,29.3568380796385,4.627342037080795,0.9949096137486814,0.964735862636332,0.7605926669868359
520222.5,6125.483865737915,1252,1115,1.1228699551569508,2.683428725208925,72.12597030965695,27.039338541666663,51.21245572916666,21.209277083333333,47.10238799214402,83.73278234434615,38.9944273526452,23.80801561457085,0.995260741768003,0.7763915487541706,3.891855209079173
563557.5,3516.2938327789307,1289,827,1.558645707376058,1.8915603110596524,21.93977068611303,17.182163541666668,46.07191510416666,8.179098958333332,31.40718010706181,71.29412463804638,21.080074631741493,14.16131219961635,0.9984787925072514,0.7673279512473625,4.13130830131379
686209.5,4143.989357113838,1438,1065,1.3502347417840377,2.2317819849477454,25.025371685866723,25.15650677083333,50.65266666666667,10.481565104166666,40.65319376682703,68.27996761323111,30.02746733458577,37.68153770077228,0.9966621757600737,0.6914551115490297,5.286158121857817
461519.5,3235.4957259893417,1262,564,2.2375886524822697,1.5422273598407,22.682535825453307,23.145619791666668,51.1916140625,13.153382291666668,42.9072812036949,91.7194600295573,26.639218600075424,12.535699809850836,0.9964067700068364,0.8072117538592782,3.3906764169682213
941694.5,3837.028894543648,1184,1116,1.060931899641577,1.4031556943361143,15.634359909251724,37.981903125,63.68098177083333,24.792688541666667,45.76144766388823,66.75047902274028,35.60329363686142,44.150383641009526,0.9963973809184704,0.5895395064798246,6.843186614361189
611299.0,3410.4246538877487,1033,857,1.20536756126021,1.44819638180334,19.02668959027476,23.685804166666667,49.01070052083333,14.879051041666669,38.8841994439256,71.28428387580514,29.834338481010047,5.217737540951627,0.999434386064576,0.7890106643353454,4.207972680912107
958866.5,4592.87665271759,1490,1021,1.4593535749265425,1.5865503696291403,21.99942947957649,50.15544375,76.1025484375,46.966563541666666,54.606569886237885,77.5425599870084,53.48525420543422,27.428382051545025,0.9969582720838251,0.6007769326224878,6.864590550265915
399079.5,5227.077661514282,1058,987,1.07193515704154,2.616636534825768,68.46340360630305,22.6430546875,36.742723958333336,16.837857291666666,46.23512004938871,70.68427317035743,36.18581846053511,19.423969415678556,0.9963232075825058,0.81408714509227,3.380434738829249
419564.0,3834.177299499512,1440,1035,1.391304347826087,3.5522590117359925,35.038553269578344,22.748041145833334,34.79699375,19.97968333333333,44.58254698176901,65.74032075398978,39.22098284804181,16.32952282601694,0.997197939127701,0.8093600151540148,3.353782231785292
796439.0,3989.8644635677338,1393,1038,1.342003853564547,1.8154987387609092,19.987743490261828,166.35057552083333,200.57658177083331,159.51617708333333,102.9918345389576,63.14770097444067,110.1746470324214,53.9621665008542,0.9958037002353644,0.634620826191233,6.193298967447657
503440.5,5784.616769790649,1252,1084,1.154981549815498,2.695786294507494,66.46622823023418,25.38751770833333,48.13977604166666,21.60179427083333,45.091226706079546,80.45499666060637,39.40100409054432,28.559282666827844,0.9945622291572952,0.7788086221377486,3.778945767394423
663732.0,4356.18322122097,1087,1076,1.0102230483271375,1.762175094767165,28.5903531197036,30.11978489583333,54.4428515625,22.677717708333333,43.37255258483832,74.74769624859863,34.26756899994722,18.830729111138677,0.9977383524599904,0.7192532953564094,4.68562939821137
787958.0,4495.486827015877,1561,1100,1.4190909090909092,2.1791770627368465,25.647816015413607,15.210359895833331,45.25362291666666,8.0251484375,30.932350703889146,56.12030212706278,25.795407079754675,52.65505332043412,0.9967627885998904,0.6507111261781071,5.875318845746479
834219.5,4030.8623793125153,1378,945,1.4582010582010585,1.560992041063533,19.476710291424443,47.5938859375,89.4987671875,37.43394791666667,54.840353764866855,101.0070962159598,44.835281710731145,3.694804956005309,0.9991916559261368,0.7640725371295083,4.707211410575541
906298.5,4220.533514261246,1500,1055,1.4218009478672986,1.7461134493767785,19.6545654053299,42.4895546875,70.44335625,30.500115104166667,47.769000411045305,74.25523213766773,36.292042516049605,26.75891679472336,0.9971879241563576,0.6338492488982986,5.930376689181706
485549.0,5583.379179120064,1192,1040,1.146153846153846,2.553151175267584,64.20386625825908,19.9005828125,45.1959375,14.202210416666668,38.26825969490898,77.2241470571506,31.12773988123869,23.64523649575388,0.996257554654134,0.7840394881900037,3.7067493557775313
